Building Name,Building Code,Name,Old Unit No,Unit Type,PREMISES NO,Rental Status,Property Service Type,Price,Building Segment,Unit Segment,
QASMIYA B BLOCK,F19,F19-104,104,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-104,
QASMIYA B BLOCK,F19,F19-105,105,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-105,
QASMIYA B BLOCK,F19,F19-106,106,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-106,
QASMIYA B BLOCK,F19,F19-107,107,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-107,
QASMIYA B BLOCK,F19,F19-108,108,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-108,
QASMIYA B BLOCK,F19,F19-1101,1101,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1101,
QASMIYA B BLOCK,F19,F19-1102,1102,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1102,
QASMIYA B BLOCK,F19,F19-1103,1103,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1103,
QASMIYA B BLOCK,F19,F19-1104,1104,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1104,
QASMIYA B BLOCK,F19,F19-1105,1105,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1105,
QASMIYA B BLOCK,F19,F19-1106,1106,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1106,
QASMIYA B BLOCK,F19,F19-1107,1107,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1107,
QASMIYA B BLOCK,F19,F19-1108,1108,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1108,
QASMIYA B BLOCK,F19,F19-1201,1201,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1201,
QASMIYA B BLOCK,F19,F19-1202,1202,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1202,
QASMIYA B BLOCK,F19,F19-1203,1203,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1203,
QASMIYA B BLOCK,F19,F19-1204,1204,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1204,
QASMIYA B BLOCK,F19,F19-1205,1205,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1205,
QASMIYA B BLOCK,F19,F19-1206,1206,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1206,
QASMIYA B BLOCK,F19,F19-1207,1207,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1207,
QASMIYA B BLOCK,F19,F19-1208,1208,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1208,
QASMIYA B BLOCK,F19,F19-1301,1301,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1301,
QASMIYA B BLOCK,F19,F19-1302,1302,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1302,
QASMIYA B BLOCK,F19,F19-1303,1303,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1303,
QASMIYA B BLOCK,F19,F19-1304,1304,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1304,
QASMIYA B BLOCK,F19,F19-1305,1305,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1305,
QASMIYA B BLOCK,F19,F19-1306,1306,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1306,
QASMIYA B BLOCK,F19,F19-1307,1307,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1307,
QASMIYA B BLOCK,F19,F19-1308,1308,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-1308,
QASMIYA B BLOCK,F19,F19-201,201,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-201,
QASMIYA B BLOCK,F19,F19-202,202,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-202,
QASMIYA B BLOCK,F19,F19-203,203,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-203,
QASMIYA B BLOCK,F19,F19-204,204,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-204,
QASMIYA B BLOCK,F19,F19-205,205,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-205,
QASMIYA B BLOCK,F19,F19-206,206,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-206,
QASMIYA B BLOCK,F19,F19-207,207,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-207,
QASMIYA B BLOCK,F19,F19-208,208,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-208,
QASMIYA B BLOCK,F19,F19-301,301,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-301,
QASMIYA B BLOCK,F19,F19-302,302,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-302,
QASMIYA B BLOCK,F19,F19-303,303,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-303,
QASMIYA B BLOCK,F19,F19-304,304,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-304,
QASMIYA B BLOCK,F19,F19-305,305,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-305,
QASMIYA B BLOCK,F19,F19-306,306,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-306,
QASMIYA B BLOCK,F19,F19-307,307,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-307,
QASMIYA B BLOCK,F19,F19-308,308,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-308,
QASMIYA B BLOCK,F19,F19-401,401,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-401,
QASMIYA B BLOCK,F19,F19-402,402,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-402,
QASMIYA B BLOCK,F19,F19-403,403,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-403,
QASMIYA B BLOCK,F19,F19-404,404,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-404,
QASMIYA B BLOCK,F19,F19-405,405,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-405,
QASMIYA B BLOCK,F19,F19-406,406,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-406,
QASMIYA B BLOCK,F19,F19-407,407,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-407,
QASMIYA B BLOCK,F19,F19-408,408,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-408,
QASMIYA B BLOCK,F19,F19-501,501,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-501,
QASMIYA B BLOCK,F19,F19-502,502,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-502,
QASMIYA B BLOCK,F19,F19-503,503,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-503,
QASMIYA B BLOCK,F19,F19-504,504,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-504,
QASMIYA B BLOCK,F19,F19-505,505,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-505,
QASMIYA B BLOCK,F19,F19-506,506,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-506,
QASMIYA B BLOCK,F19,F19-507,507,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-507,
QASMIYA B BLOCK,F19,F19-508,508,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-508,
QASMIYA B BLOCK,F19,F19-601,601,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-601,
QASMIYA B BLOCK,F19,F19-602,602,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-602,
QASMIYA B BLOCK,F19,F19-603,603,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-603,
QASMIYA B BLOCK,F19,F19-604,604,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-604,
QASMIYA B BLOCK,F19,F19-605,605,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-605,
QASMIYA B BLOCK,F19,F19-606,606,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-606,
QASMIYA B BLOCK,F19,F19-607,607,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-607,
QASMIYA B BLOCK,F19,F19-608,608,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-608,
QASMIYA B BLOCK,F19,F19-701,701,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-701,
QASMIYA B BLOCK,F19,F19-702,702,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-702,
QASMIYA B BLOCK,F19,F19-703,703,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-703,
QASMIYA B BLOCK,F19,F19-704,704,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-704,
QASMIYA B BLOCK,F19,F19-705,705,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-705,
QASMIYA B BLOCK,F19,F19-706,706,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-706,
QASMIYA B BLOCK,F19,F19-707,707,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-707,
QASMIYA B BLOCK,F19,F19-708,708,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-708,
QASMIYA B BLOCK,F19,F19-801,801,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-801,
QASMIYA B BLOCK,F19,F19-802,802,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-802,
QASMIYA B BLOCK,F19,F19-803,803,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-803,
QASMIYA B BLOCK,F19,F19-804,804,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-804,
QASMIYA B BLOCK,F19,F19-805,805,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-805,
QASMIYA B BLOCK,F19,F19-806,806,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-806,
QASMIYA B BLOCK,F19,F19-807,807,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-807,
QASMIYA B BLOCK,F19,F19-808,808,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-808,
QASMIYA B BLOCK,F19,F19-901,901,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-901,
QASMIYA B BLOCK,F19,F19-902,902,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-902,
QASMIYA B BLOCK,F19,F19-903,903,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-903,
QASMIYA B BLOCK,F19,F19-904,904,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-904,
QASMIYA B BLOCK,F19,F19-905,905,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-905,
QASMIYA B BLOCK,F19,F19-906,906,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-906,
QASMIYA B BLOCK,F19,F19-907,907,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-907,
QASMIYA B BLOCK,F19,F19-908,908,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA B BLOCK,F19-908,
QASMIYA B BLOCK,F19,F19-Shop 01,Shop 01,SUPERMARKET,,LEASED,Property Rental," 	38,000.00 ",QASMIYA B BLOCK,F19-Shop 01,
QASMIYA B BLOCK,F19,F19-Shop 02,Shop 02,SUPERMARKET,,BOOKED,Property Rental," 	35,333.00 ",QASMIYA B BLOCK,F19-Shop 02,
QASMIYA B BLOCK,F19,F19-Shop 03,Shop 03,SUPERMARKET,,LEASED,Property Rental," 	35,333.00 ",QASMIYA B BLOCK,F19-Shop 03,
QASMIYA B BLOCK,F19,F19-Shop 04,Shop 04,SUPERMARKET,,BOOKED,Property Rental," 	35,333.00 ",QASMIYA B BLOCK,F19-supermarket,
BURJ AL MAJAZ BLDG,F2,F2-102,102,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-102,
BURJ AL MAJAZ BLDG,F2,F2-1210,1210,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-1210,
BURJ AL MAJAZ BLDG,F2,F2-1308,1308,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-1308,
BURJ AL MAJAZ BLDG,F2,F2-1309,1309,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-1309,
BURJ AL MAJAZ BLDG,F2,F2-1502,1502,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-1502,
BURJ AL MAJAZ BLDG,F2,F2-1506,1506,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-1506,
BURJ AL MAJAZ BLDG,F2,F2-1507,1507,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-1507,
BURJ AL MAJAZ BLDG,F2,F2-202,202,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-202,
BURJ AL MAJAZ BLDG,F2,F2-209,209,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-209,
BURJ AL MAJAZ BLDG,F2,F2-313,313,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-313,
BURJ AL MAJAZ BLDG,F2,F2-613,613,2BHK,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-613,
BURJ AL MAJAZ BLDG,F2,F2-SH01,SH01,SHOP,,LEASED,Property Rental," 	135,000.00 ",BURJ AL MAJAZ BLDG,F2-SH01,
BURJ AL MAJAZ BLDG,F2,F2-SH02,SH02,SHOP,,LEASED,Property Rental," 	30,000.00 ",BURJ AL MAJAZ BLDG,F2-SH02,
BURJ AL MAJAZ BLDG,F2,F2-SH03,SH03,SHOP,,LEASED,Property Rental," 	115,000.00 ",BURJ AL MAJAZ BLDG,F2-SH03,
BURJ AL MAJAZ BLDG,F2,F2-SH04,SH05,SHOP,,LEASED,Property Rental," 	65,000.00 ",BURJ AL MAJAZ BLDG,F2-SH04,
BURJ AL MAJAZ BLDG,F2,F2-SH05,SH04,SHOP,,LEASED,Property Rental," 	65,000.00 ",BURJ AL MAJAZ BLDG,F2-SH05,
BURJ AL MAJAZ BLDG,F2,F2-SH3B,SH3B,SHOP,,LEASED,Property Rental," 	10,000.00 ",BURJ AL MAJAZ BLDG,F2-SH3B,
QASMIYA C BLOCK,F20,F20-1001,1001,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1001,
QASMIYA C BLOCK,F20,F20-1002,1002,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1002,
QASMIYA C BLOCK,F20,F20-1003,1003,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1003,
QASMIYA C BLOCK,F20,F20-1004,1004,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1004,
QASMIYA C BLOCK,F20,F20-1005,1005,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1005,
QASMIYA C BLOCK,F20,F20-1006,1006,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1006,
QASMIYA C BLOCK,F20,F20-1007,1007,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1007,
QASMIYA C BLOCK,F20,F20-1008,1008,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1008,
QASMIYA C BLOCK,F20,F20-101,101,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-101,
QASMIYA C BLOCK,F20,F20-102,102,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-102,
QASMIYA C BLOCK,F20,F20-103,103,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-103,
QASMIYA C BLOCK,F20,F20-104,104,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-104,
QASMIYA C BLOCK,F20,F20-105,105,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-105,
QASMIYA C BLOCK,F20,F20-106,106,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-106,
QASMIYA C BLOCK,F20,F20-107,107,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-107,
QASMIYA C BLOCK,F20,F20-108,108,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-108,
QASMIYA C BLOCK,F20,F20-1101,1101,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1101,
QASMIYA C BLOCK,F20,F20-1102,1102,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1102,
QASMIYA C BLOCK,F20,F20-1103,1103,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1103,
QASMIYA C BLOCK,F20,F20-1104,1104,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1104,
QASMIYA C BLOCK,F20,F20-1105,1105,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1105,
QASMIYA C BLOCK,F20,F20-1106,1106,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1106,
QASMIYA C BLOCK,F20,F20-1107,1107,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1107,
QASMIYA C BLOCK,F20,F20-1108,1108,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1108,
QASMIYA C BLOCK,F20,F20-1201,1201,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1201,
QASMIYA C BLOCK,F20,F20-1202,1202,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1202,
QASMIYA C BLOCK,F20,F20-1203,1203,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1203,
QASMIYA C BLOCK,F20,F20-1204,1204,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1204,
QASMIYA C BLOCK,F20,F20-1205,1205,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1205,
QASMIYA C BLOCK,F20,F20-1206,1206,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1206,
QASMIYA C BLOCK,F20,F20-1207,1207,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1207,
QASMIYA C BLOCK,F20,F20-1208,1208,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1208,
QASMIYA C BLOCK,F20,F20-1301,1301,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1301,
QASMIYA C BLOCK,F20,F20-1302,1302,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1302,
QASMIYA C BLOCK,F20,F20-1303,1303,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1303,
QASMIYA C BLOCK,F20,F20-1304,1304,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1304,
QASMIYA C BLOCK,F20,F20-1305,1305,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1305,
QASMIYA C BLOCK,F20,F20-1306,1306,2BHK,,VACANT,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1306,
QASMIYA C BLOCK,F20,F20-1307,1307,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1307,
QASMIYA C BLOCK,F20,F20-1308,1308,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-1308,
QASMIYA C BLOCK,F20,F20-201,201,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-201,
QASMIYA C BLOCK,F20,F20-202,202,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-202,
QASMIYA C BLOCK,F20,F20-203,203,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-203,
QASMIYA C BLOCK,F20,F20-204,204,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-204,
QASMIYA C BLOCK,F20,F20-205,205,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-205,
QASMIYA C BLOCK,F20,F20-206,206,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-206,
QASMIYA C BLOCK,F20,F20-207,207,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-207,
QASMIYA C BLOCK,F20,F20-208,208,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-208,
QASMIYA C BLOCK,F20,F20-301,301,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-301,
QASMIYA C BLOCK,F20,F20-302,302,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-302,
QASMIYA C BLOCK,F20,F20-303,303,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-303,
QASMIYA C BLOCK,F20,F20-304,304,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-304,
QASMIYA C BLOCK,F20,F20-305,305,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-305,
QASMIYA C BLOCK,F20,F20-306,306,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-306,
QASMIYA C BLOCK,F20,F20-307,307,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-307,
QASMIYA C BLOCK,F20,F20-308,308,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-308,
QASMIYA C BLOCK,F20,F20-401,401,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-401,
QASMIYA C BLOCK,F20,F20-402,402,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-402,
QASMIYA C BLOCK,F20,F20-403,403,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-403,
QASMIYA C BLOCK,F20,F20-404,404,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-404,
QASMIYA C BLOCK,F20,F20-405,405,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-405,
QASMIYA C BLOCK,F20,F20-406,406,2BHK,,BOOKED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-406,
QASMIYA C BLOCK,F20,F20-407,407,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-407,
QASMIYA C BLOCK,F20,F20-408,408,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-408,
QASMIYA C BLOCK,F20,F20-501,501,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-501,
QASMIYA C BLOCK,F20,F20-502,502,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-502,
QASMIYA C BLOCK,F20,F20-503,503,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-503,
QASMIYA C BLOCK,F20,F20-504,504,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-504,
QASMIYA C BLOCK,F20,F20-505,505,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-505,
QASMIYA C BLOCK,F20,F20-506,506,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-506,
QASMIYA C BLOCK,F20,F20-507,507,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-507,
QASMIYA C BLOCK,F20,F20-508,508,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-508,
QASMIYA C BLOCK,F20,F20-601,601,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-601,
QASMIYA C BLOCK,F20,F20-602,602,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-602,
QASMIYA C BLOCK,F20,F20-603,603,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-603,
QASMIYA C BLOCK,F20,F20-604,604,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-604,
QASMIYA C BLOCK,F20,F20-605,605,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-605,
QASMIYA C BLOCK,F20,F20-606,606,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-606,
QASMIYA C BLOCK,F20,F20-607,607,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-607,
QASMIYA C BLOCK,F20,F20-608,608,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-608,
QASMIYA C BLOCK,F20,F20-701,701,2BHK,,LEASED,Property Rental," 	30,000.00 ",QASMIYA C BLOCK,F20-701,
